site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,next_visit_start_date,site_confidence,match_quality,site_review_reason,split_id,model,actual_repollution_kg_per_day,actual_top25,predicted_top25_score
86,86,ΑΜΟΡΓΟΣ,ΠΑΡΑΛΊΑ ΚΆΤΩ ΚΆΜΠΟΣ,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 8,2019-10-01,2024-06-01,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.8703055918802343
97,97,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΡΆΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 2,2019-10-11,2023-04-03,high,canonical_high,ok,4,logistic_C1_unweighted,0.0566929133858267,0,0.03041429893976876
98,98,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΥΒΙΑΝΉ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 3,2019-10-12,2023-04-16,high,canonical_high,ok,4,logistic_C1_unweighted,0.0686427457098284,0,0.12646175374649612
135,135,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΙΌΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 41,2019-10-20,2023-02-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.061474223330255866
163,163,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΕΡΙΒΟΛΆΚΙΑ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 69,2019-10-28,2023-02-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03935570742727085
164,164,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΛΥΚΆ ΝΕΡΆ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 70,2019-10-28,2023-02-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.08343248824243168
168,168,ΚΡΗΤΗ,,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 74,2019-10-28,2023-02-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.05123745265415237
179,179,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΟΤΑΜΌΣ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 85,2019-10-29,2023-04-21,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.09599951055230305
181,181,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΥΠΗΤΉ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 87,2019-10-29,2023-04-21,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.04384677684810212
182,182,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΚΟΎΔΙ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 88,2019-10-29,2023-04-21,medium,canonical_medium,coordinate_spread_100_250m,4,logistic_C1_unweighted,0.0,0,0.03307185925305235
184,184,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΡΦΟΣ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 90,2019-10-29,2023-04-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.031958182874552155
191,191,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΟΡΘΉ ΆΜΜΟΣ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 97,2019-10-30,2023-02-14,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.05614045476480952
192,192,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΊΤΑΜΑ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 98,2019-10-30,2023-02-14,medium,canonical_medium,coordinate_spread_100_250m,4,logistic_C1_unweighted,0.0,0,0.08080056185589118
226,226,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 131,2019-11-02,2023-02-12,high,canonical_high,ok,4,logistic_C1_unweighted,0.0559265442404006,0,0.033216018297649454
249,249,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΥΖΑΡΌΠΛΑΚΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 155,2019-11-05,2023-02-11,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.03141466134072322
258,258,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΑΝΤΏΝΙΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 165,2019-11-05,2023-02-10,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.0334244424962675
277,277,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΡΑΚΗΝΌΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 187,2019-11-07,2023-02-10,medium,canonical_medium,coordinate_spread_100_250m,4,logistic_C1_unweighted,0.0,0,0.02181301238469563
297,297,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΠΕΛΕΓΡΊΝΑ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 207,2019-11-11,2023-02-18,medium,canonical_medium,coordinate_spread_100_250m,4,logistic_C1_unweighted,0.1104602510460251,1,0.24623142336725193
308,308,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 219,2019-11-12,2023-02-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07883794011599167
316,316,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΗΓΆΔΙ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 228,2019-11-13,2023-02-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.10066061659531356
329,329,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΟΎΜΕΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 245,2019-11-16,2023-02-04,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.02779872446594314
331,331,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 247,2019-11-16,2023-02-04,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.04302726591709877
333,333,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 250,2019-11-16,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.05143832325163714
339,339,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΟΣ ΚΆΒΟΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 256 | ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 257,2019-11-17,2023-02-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.023115960603391734
367,367,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΡΥΑΚΑΚΊΟΥ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 289,2019-11-25,2023-03-11,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0732113144758735,0,0.13038324364302906
390,390,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΠΗΛΙΆ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 318,2019-11-30,2023-03-21,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.057149681748271654
418,418,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 353,2019-12-04,2023-03-30,high,canonical_high,ok,4,logistic_C1_unweighted,0.1039603960396039,1,0.1432175249518207
447,447,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΞΙΡΟΠΌΤΑΜΟΣ,ΑΝΤΙΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 1,2019-12-17,2023-04-20,high,canonical_high,ok,4,logistic_C1_unweighted,0.0622950819672131,0,0.08863693876947687
469,469,ΚΥΘΗΡΑ,,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 23,2019-12-19,2023-04-25,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.17887549946446848
486,486,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΑΜΜΟΎΔΙ,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 16,2019-12-21,2024-06-24,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.09131498360824226
530,530,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΈΞΩ ΚΑΠΊ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 61,2019-12-31,2023-05-01,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0345110928512736,0,0.06918904813400412
530,530,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΈΞΩ ΚΑΠΟΊ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 110,2023-05-01,2024-06-22,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.08859157706039929
535,535,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΤΑΙΝΆΡΟ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 66,2020-01-01,2024-06-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.016323312714062066
536,536,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΑΘΉ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 67,2020-01-01,2023-04-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.06523534269199,0,0.05621347668223721
536,536,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΑΘΎ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 4 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 5,2023-04-26,2024-06-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.19426380693914927
573,573,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΆΣΠΕΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 106,2020-01-10,2023-04-29,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.07201576162605092
637,637,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΒΡΕΛΛΌΣ,ΣΠΈΤΣΕΣ ΠΑΡΑΛΊΑ 3,2020-01-22,2023-05-24,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.11237847471289153
641,641,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΠΑΡΑΚΕΥΉ,ΣΠΈΤΣΕΣ ΠΑΡΑΛΊΑ 7,2020-01-22,2023-05-24,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.11109200121213694
668,668,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΥ ΚΥΠΡΙΑΝΟΎ,ΎΔΡΑ ΠΑΡΑΛΊΑ 37,2020-01-28,2023-05-31,medium,canonical_medium,multiple_regions,4,logistic_C1_unweighted,0.1148482362592288,1,0.35813306684005697
668,668,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΚΥΠΡΙΑΝΌΣ,ΎΔΡΑ ΠΑΡΑΛΊΑ 82,2023-05-31,2025-10-17,medium,canonical_medium,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.31210704099816894
671,671,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,,ΎΔΡΑ ΠΑΡΑΛΊΑ 40,2020-01-28,2025-10-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.03639164177608537
676,676,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΛΗΜΝΙΟΝΊΖΑ,ΎΔΡΑ ΠΑΡΑΛΊΑ 44,2020-01-29,2023-05-28,medium,canonical_medium,multiple_special_numbers; multiple_regions; many_name_variants,4,logistic_C1_unweighted,0.1300411522633744,1,0.22746334533800477
676,676,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,ΠΑΡΑΛΊΑ ΛΙΜΝΙΌΝΙΖΑ,ΎΔΡΑ ΠΑΡΑΛΊΑ 45,2023-05-28,2025-10-23,medium,canonical_medium,multiple_special_numbers; multiple_regions; many_name_variants,4,logistic_C1_unweighted,0.0,0,0.2955695044113905
712,712,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 11,2020-02-12,2020-05-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.3106796116504854,1,0.9710929917585557
712,712,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 3 | ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 4,2020-05-25,2026-01-24,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05225904687157905
723,723,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΑΡΧΑΜΠΌΛΙ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 23,2020-02-14,2026-01-28,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.04867870840769715
736,736,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΕΙΡΉΝΗ,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 36,2020-02-18,2025-12-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05758888958154631
832,832,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,ΠΑΡΑΛΊΑ ΠΑΝΔΈΡΜΟΣ,ΦΘΙΏΤΙΔΑ ΠΑΡΑΛΊΑ 136,2020-03-12,2020-07-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,1.4814814814814814,1,0.9632019013761152
909,909,ΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΡΌΖΟΣ,ΆΝΔΡΟΣ ΠΑΡΑΛΊΑ 2,2020-03-29,2025-11-25,high,canonical_high,ok,4,logistic_C1_unweighted,0.1369134010643444,1,0.027004586612690798
911,911,ΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΛΕΦΚΆ,ΆΝΔΡΟΣ ΠΑΡΑΛΊΑ 4,2020-03-29,2025-11-18,high,canonical_high,ok,4,logistic_C1_unweighted,0.153883495145631,1,0.0239881188417095
918,918,ΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΜΙΚΡΆ ΠΕΖΆ,ΆΝΔΡΟΣ ΠΑΡΑΛΊΑ 12,2020-03-30,2025-11-20,high,canonical_high,ok,4,logistic_C1_unweighted,0.6574478408539544,1,0.013906773917134909
940,940,ΚΕΑ,ΠΑΡΑΛΊΑ ΆΒΥΘΟΥ,ΚΈΑ ΠΑΡΑΛΊΑ 2,2020-04-11,2020-05-19,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.6578947368421053,1,0.7213863992530829
942,942,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΑΜΠΊ,ΚΈΑ ΠΑΡΑΛΊΑ 4,2020-04-11,2020-05-18,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.6010328019706388
944,944,ΚΕΑ,ΠΑΡΑΛΊΑ ΦΡΈΑΣ,ΚΈΑ ΠΑΡΑΛΊΑ 6,2020-04-11,2020-05-18,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.2972972972972973,1,0.5852927801732768
947,947,ΚΕΑ,ΠΑΡΑΛΊΑ ΠΙΣΣΈΣ,ΚΈΑ ΠΑΡΑΛΊΑ 12,2020-04-12,2020-05-17,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.7185142709637248
949,949,ΚΕΑ,ΠΑΡΑΛΊΑ ΚΑΛΌΓΙΡΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 14,2020-04-12,2020-05-17,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.3142857142857143,1,0.6722103092188937
949,949,ΚΕΑ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΚΑΛΟΓΊΡΟΣ,ΚΈΑ ΠΑΡΑΛΊΑ 39,2020-05-17,2024-04-23,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05905949257574321
951,951,ΚΕΑ,ΠΑΡΑΛΊΑ ΜΑΥΡΑΜΠΕΛΊ,ΚΈΑ ΠΑΡΑΛΊΑ 16,2020-04-12,2020-05-17,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,12.571428571428571,1,0.8153719941723298
951,951,ΚΕΑ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΜΑΥΡΑΜΠΈΛΙ,ΚΈΑ ΠΑΡΑΛΊΑ 37,2020-05-17,2024-04-23,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0974251913709116,1,0.6225315327283044
970,970,ΚΕΑ,ΠΑΡΑΛΊΑ ΣΤΕΦΆ,ΚΈΑ ΠΑΡΑΛΊΑ 35,2020-04-17,2020-05-10,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,3.608695652173913,1,0.7590058608264743
984,984,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΖΑΓΚΆΚΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 14,2020-04-18,2020-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.5333333333333333,1,0.6803339968368215
994,994,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΣΙΜΟΎΣΣΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 24,2020-04-19,2020-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.8,1,0.9093484914567159
998,998,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΑΛΊΚΗ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 28,2020-04-19,2020-05-05,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,5.9375,1,0.8493961191859156
1002,1002,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΦΛΑΜΠΟΎΡΙΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 32,2020-04-19,2020-05-06,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,2.0588235294117645,1,0.8555467626511685
1005,1005,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΕΠΙΣΚΟΠΊ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 35,2020-04-20,2020-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,1.5,1,0.8492660977128033
1007,1007,ΚΥΘΝΟΣ,ΠΑΡΑΛΊΑ ΚΟΛΏΝΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 37,2020-04-20,2020-05-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.9347839115347097
1007,1007,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΚΟΛΏΝΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 70,2020-05-09,2024-04-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.022609062636917487
1039,1039,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΜΙΚΡΌ ΛΙΒΑΔΆΚΙ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 14,2020-05-02,2024-04-18,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.1976503109882515,1,0.21929570993477662
1041,1041,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΚΙΣΊΣ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 16,2020-05-03,2024-04-18,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.03765377486061132
1042,1042,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΣΙΦΝΙΟΎ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 22,2020-05-03,2024-04-18,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.11610787566252924
1052,1052,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 48,2020-05-05,2024-04-17,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.032254308277795116
1053,1053,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 49,2020-05-05,2024-04-17,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.25984204603866173
1066,1066,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 76,2020-05-09,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.03991581342358906
1067,1067,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 2,2020-05-10,2024-04-21,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.07364483886555886
1068,1068,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 3,2020-05-10,2024-04-21,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.09782125667834457
1084,1084,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 34,2020-05-16,2024-04-23,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0570236439499304,0,0.1432662992690161
1092,1092,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 62,2020-05-20,2024-04-21,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05620122488936342
1093,1093,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 63,2020-05-20,2024-04-21,medium,canonical_medium,coordinate_spread_100_250m; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05623146091920973
1097,1097,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 70,2020-05-20,2024-04-21,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05641348041878898
1101,1101,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 81,2020-05-21,2024-04-21,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.18470432399038864
1147,1147,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 68,2020-05-30,2026-01-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.0468826168976651
1148,1148,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 69,2020-05-30,2026-01-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.04295196491807387
1219,1219,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 30 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 31,2020-06-30,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.10544507420359604
1220,1220,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 32 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 33,2020-06-30,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.081081081081081,0,0.08063390852393718
1222,1222,ΤΗΝΟΣ,ΠΑΡΑΛΊΑ ΆΣΠΡΟΣ ΓΥΑΛΌΣ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 35,2020-06-30,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.555259865256647
1228,1228,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΤΡΙΆΔΑ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 1,2020-07-01,2020-11-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.4785714285714286,1,0.7090250959029839
1239,1239,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 22 | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 23,2020-07-03,2020-11-09,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.5660194269439387
1248,1248,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΠΙΚΡΑΓΓΟΥΡΙΆ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 41 | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 42 | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 43,2020-07-05,2020-11-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.171875,1,0.7255140297936368
