analysis_type,feature_set,detail,split_id,n_features,features,top25_threshold_train,positive_rate_test,average_precision,roc_auc,f1,precision,recall,balanced_accuracy
leave_one_out,minus_road_network,road_network,2,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.0816462571597866,0.2418478260869565,0.8104752478863085,0.8603761427248197,0.7157894736842105,0.6732673267326733,0.7640449438202247,0.8228826869638758
leave_one_out,minus_road_network,road_network,3,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08086093914398546,0.2493368700265252,0.7985512386825896,0.9040673633561387,0.7254901960784313,0.6727272727272727,0.7872340425531915,0.8300127809939102
leave_one_out,minus_road_network,road_network,4,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08965532467628037,0.20911528150134048,0.7859874820889908,0.8784441547153411,0.6557377049180327,0.5714285714285714,0.7692307692307693,0.8083441981747066
leave_one_out,minus_road_network,road_network,5,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.083669936526255,0.23513513513513515,0.8116623909607148,0.9121481661995857,0.7487179487179487,0.6759259259259259,0.8390804597701149,0.8577027740546688
leave_one_out,minus_Pct_Age_15_34,Pct_Age_15_34,1,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.081999739786625,0.23872679045092837,0.7946975306287529,0.8981029810298102,0.7513227513227513,0.7171717171717171,0.7888888888888889,0.8456639566395664
leave_one_out,minus_Pct_Age_15_34,Pct_Age_15_34,2,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.0816462571597866,0.2418478260869565,0.8107146139302696,0.8613426764930933,0.6938775510204082,0.6355140186915887,0.7640449438202247,0.8121299987918328
leave_one_out,minus_Pct_Age_15_34,Pct_Age_15_34,3,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08086093914398546,0.2493368700265252,0.798686069651761,0.9052326892714834,0.7236180904522613,0.6857142857142857,0.7659574468085106,0.8246748364784602
leave_one_out,minus_Pct_Age_15_34,Pct_Age_15_34,4,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08965532467628037,0.20911528150134048,0.7842662029251214,0.8794871794871795,0.6703296703296703,0.5865384615384616,0.782051282051282,0.8181442850934376
leave_one_out,minus_Pct_Age_15_34,Pct_Age_15_34,5,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.083669936526255,0.23513513513513515,0.8132433419249114,0.9114576987124812,0.7525773195876289,0.6822429906542056,0.8390804597701149,0.8594695585069656
leave_one_out,minus_Youth_Dependency,Youth_Dependency,1,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.081999739786625,0.23872679045092837,0.7959568971782485,0.8985675571041425,0.7619047619047619,0.7272727272727273,0.8,0.8529616724738676
leave_one_out,minus_Youth_Dependency,Youth_Dependency,2,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.0816462571597866,0.2418478260869565,0.8114838979219311,0.8623494825017115,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.8192984575731947
leave_one_out,minus_Youth_Dependency,Youth_Dependency,3,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08086093914398546,0.2493368700265252,0.8017621551933058,0.9068115179309827,0.7352941176470589,0.6818181818181818,0.7978723404255319,0.8370987143823773
leave_one_out,minus_Youth_Dependency,Youth_Dependency,4,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08965532467628037,0.20911528150134048,0.786792741676112,0.8803129074315514,0.6702702702702703,0.5794392523364486,0.7948717948717948,0.8211647109952194
leave_one_out,minus_Youth_Dependency,Youth_Dependency,5,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.083669936526255,0.23513513513513515,0.8118480069440938,0.9126355550140124,0.7539267015706806,0.6923076923076923,0.8275862068965517,0.8572560009747776
leave_one_out,minus_Avg_Household_Size,Avg_Household_Size,1,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.081999739786625,0.23872679045092837,0.7960529212443425,0.8989934185056137,0.7553191489361702,0.7244897959183674,0.7888888888888889,0.847406116918312
leave_one_out,minus_Avg_Household_Size,Avg_Household_Size,2,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.0816462571597866,0.2418478260869565,0.8106311036050969,0.8622286657806775,0.7046632124352331,0.6538461538461539,0.7640449438202247,0.8175063428778543
leave_one_out,minus_Avg_Household_Size,Avg_Household_Size,3,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08086093914398546,0.2493368700265252,0.8023821986808196,0.9069242914066613,0.7389162561576355,0.6880733944954128,0.7978723404255319,0.8388654988346741
leave_one_out,minus_Avg_Household_Size,Avg_Household_Size,4,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08965532467628037,0.20911528150134048,0.786103577649096,0.8805302042590178,0.6775956284153005,0.5904761904761905,0.7948717948717948,0.824554541503694
leave_one_out,minus_Avg_Household_Size,Avg_Household_Size,5,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.083669936526255,0.23513513513513515,0.8111838067433949,0.9127574022176191,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
leave_one_out,minus_Unemployment_Rate,Unemployment_Rate,1,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.081999739786625,0.23872679045092837,0.8016608722156143,0.9020518776616336,0.7473684210526316,0.71,0.7888888888888889,0.8439217963608208
leave_one_out,minus_Unemployment_Rate,Unemployment_Rate,2,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.0816462571597866,0.2418478260869565,0.8108971586419428,0.8625508437034353,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.8192984575731947
leave_one_out,minus_Unemployment_Rate,Unemployment_Rate,3,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08086093914398546,0.2493368700265252,0.8027111925774238,0.9074129764679347,0.7336683417085427,0.6952380952380952,0.776595744680851,0.8317607698669273
leave_one_out,minus_Unemployment_Rate,Unemployment_Rate,4,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.08965532467628037,0.20911528150134048,0.7866321737754324,0.8812690134724033,0.6808510638297872,0.5818181818181818,0.8205128205128205,0.832290308561495
leave_one_out,minus_Unemployment_Rate,Unemployment_Rate,5,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure, previous_total_weight, days_between_visits, coastline_cleaned, width_length",0.083669936526255,0.23513513513513515,0.8122487602618346,0.913041712359368,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
