site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,repollution_risk_score,actual_top25_training_label,priority_rank,priority_percentile,priority_band
153,153,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΝΤΟΜΑΤΑ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 59,2019-10-26,2019-10-26,2023-02-15,2023-02-15,high,canonical_high,multiple_special_numbers,0.0,0.0,1208,0.0417705777747606,0,1277,0.8519012675116745,below_top_30_percent
1802,1802,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 130,2021-05-15,2021-05-15,2025-03-25,2025-03-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1410,0.04175557531322692,0,1278,0.8525683789192795,below_top_30_percent
3116,3116,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 47,2022-07-25,2022-07-25,2024-08-26,2024-08-26,high,canonical_high,multiple_special_numbers,0.0,0.0,763,0.041631763866855326,0,1279,0.8532354903268846,below_top_30_percent
1389,1389,ΑΛΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΠΙΆΓΓΑ ΝΤΆΝΙ,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 22,2020-08-10,2020-08-10,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers,0.0287574606619641,85.0,1843,0.04136330486349875,0,1280,0.8539026017344896,below_top_30_percent
1709,1709,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 58,2021-02-06,2021-02-06,2025-02-06,2025-02-06,high,canonical_high,ok,0.0,45.0,1461,0.041348085571610474,0,1281,0.8545697131420947,below_top_30_percent
2963,2963,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 157,2022-07-01,2022-07-01,2024-07-19,2024-07-19,high,canonical_high,ok,0.0,0.0,749,0.04127701478328437,0,1282,0.8552368245496998,below_top_30_percent
2962,2962,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 156,2022-07-01,2022-07-01,2024-07-19,2024-07-19,high,canonical_high,multiple_special_numbers,0.0,0.0,749,0.041277012219191195,0,1283,0.8559039359573049,below_top_30_percent
2968,2968,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΛΕΎΚΑ FFK,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 163,2022-07-01,2022-07-01,2024-07-19,2024-07-19,medium,canonical_medium,coordinate_spread_100_250m,0.0,0.0,749,0.04125172729384353,0,1284,0.85657104736491,below_top_30_percent
2961,2961,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 155,2022-07-01,2022-07-01,2024-07-19,2024-07-19,high,canonical_high,ok,0.0,0.0,749,0.04122646360476076,0,1285,0.857238158772515,below_top_30_percent
2967,2967,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 162,2022-07-01,2022-07-01,2024-07-19,2024-07-19,high,canonical_high,ok,0.0,0.0,749,0.04122645588510108,0,1286,0.8579052701801201,below_top_30_percent
353,353,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΑΎΡΟΣ ΚΆΒΟΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 273,2019-11-22,2019-11-22,2023-02-20,2023-02-20,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0758853288364249,77.0,1186,0.04108844512507256,0,1287,0.8585723815877252,below_top_30_percent
3963,3963,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 106,2023-01-02,2023-01-02,2024-05-06,2024-05-06,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,490,0.04087553971970834,0,1288,0.8592394929953302,below_top_30_percent
1675,1675,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 27,2021-01-16,2021-01-16,2025-03-28,2025-03-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.018929503916449,68.0,1532,0.04085785999138592,0,1289,0.8599066044029353,below_top_30_percent
1977,1977,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 283,2021-06-30,2021-06-30,2025-04-26,2025-04-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1396,0.04083224418077403,0,1290,0.8605737158105403,below_top_30_percent
389,389,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΝΏΓΕΙΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 317,2019-11-29,2019-11-29,2023-03-21,2023-03-21,high,canonical_high,ok,0.0,8.0,1208,0.04079470319647864,0,1291,0.8612408272181454,below_top_30_percent
1838,1838,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 9,2021-07-27,2021-07-27,2025-03-20,2025-03-20,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1332,0.04076159919947499,0,1292,0.8619079386257505,below_top_30_percent
1834,1834,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 7,2021-07-27,2021-07-27,2025-03-20,2025-03-20,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1332,0.04073661349310682,0,1293,0.8625750500333556,below_top_30_percent
3960,3960,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 104,2023-01-01,2023-01-01,2024-05-06,2024-05-06,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,491,0.04073326549350137,0,1294,0.8632421614409607,below_top_30_percent
1932,1932,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 249 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 251,2021-06-20,2021-06-20,2025-05-08,2025-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0063469675599435,98.0,1418,0.040544877908877716,0,1295,0.8639092728485657,below_top_30_percent
4363,4363,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 114,2023-05-02,2023-05-02,2024-06-23,2024-06-23,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0287081339712918,0.0,418,0.039347690476470826,0,1296,0.8645763842561708,below_top_30_percent
4362,4362,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 113,2023-05-02,2023-05-02,2024-06-23,2024-06-23,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,418,0.03934769046511635,0,1297,0.8652434956637759,below_top_30_percent
1153,1153,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΧΕΡΣΟΝΉΣΙ ΠΑΡΑΛΊΑ 95 | ΧΕΡΣΟΝΉΣΙ ΠΑΡΑΛΊΑ 96,2020-06-01,2020-06-01,2025-12-11,2025-12-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0718177315502724,58.0,2019,0.03934503200391808,0,1298,0.8659106070713809,below_top_30_percent
4632,4632,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΎΔΡΑ ΠΑΡΑΛΊΑ 103,2023-06-02,2023-06-02,2025-10-19,2025-10-19,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,870,0.039298885237663055,0,1299,0.866577718478986,below_top_30_percent
1543,1543,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 50,2020-10-26,2020-10-26,2025-10-11,2025-10-11,high,canonical_high,multiple_regions,0.0,2.0,1811,0.039272084739314476,0,1300,0.867244829886591,below_top_30_percent
1995,1995,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 298,2021-07-06,2021-07-06,2025-05-13,2025-05-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,34.0,1407,0.03917283610784379,0,1301,0.8679119412941961,below_top_30_percent
1147,1147,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 68,2020-05-30,2020-05-30,2026-01-16,2026-01-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,27.0,2057,0.03885021047318227,0,1302,0.8685790527018012,below_top_30_percent
1899,1899,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 71 | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 73,2021-08-14,2021-08-14,2025-03-18,2025-03-18,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1312,0.038710379498270796,0,1303,0.8692461641094062,below_top_30_percent
1418,1418,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 1 (1) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 1 (2),2020-08-10,2020-08-11,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,94.0,1842,0.03847129772449214,0,1304,0.8699132755170114,below_top_30_percent
1864,1864,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 28,2021-08-01,2021-08-01,2024-11-11,2024-11-11,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1198,0.03841461092454551,0,1305,0.8705803869246164,below_top_30_percent
241,241,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΟΝΟΎΦΡΙΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 146,2019-11-04,2019-11-04,2023-02-11,2023-02-11,high,canonical_high,ok,0.0,81.0,1195,0.038402542001508375,0,1306,0.8712474983322215,below_top_30_percent
226,226,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 131,2019-11-02,2019-11-02,2023-02-12,2023-02-12,high,canonical_high,ok,0.0559265442404006,74.0,1198,0.038378886471293165,0,1307,0.8719146097398266,below_top_30_percent
1800,1800,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 129,2021-05-14,2021-05-14,2025-03-25,2025-03-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1411,0.03834844947100888,0,1308,0.8725817211474316,below_top_30_percent
1399,1399,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 39,2020-08-10,2020-08-10,2025-09-12,2025-09-12,high,canonical_high,multiple_special_numbers,0.0,80.0,1859,0.03817540818162495,0,1309,0.8732488325550367,below_top_30_percent
1881,1881,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 198,2021-05-28,2021-05-28,2025-05-09,2025-05-09,high,canonical_high,ok,0.0,31.0,1442,0.03812282909114772,0,1310,0.8739159439626417,below_top_30_percent
88,88,ΑΜΟΡΓΟΣ,,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 10,2019-10-01,2019-10-01,2024-06-02,2024-06-02,high,canonical_high,ok,0.0281359906213364,220.0,1706,0.03787314659311212,0,1311,0.8745830553702468,below_top_30_percent
1937,1937,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 254,2021-06-20,2021-06-20,2025-05-08,2025-05-08,high,canonical_high,multiple_special_numbers,0.0,0.0,1418,0.037678124818048796,0,1312,0.875250166777852,below_top_30_percent
480,480,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΦΟΙΝΙΚΟΎΝΤΑ,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 9,2019-12-21,2019-12-21,2024-06-30,2024-06-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,13.0,1653,0.03752711768189953,0,1313,0.875917278185457,below_top_30_percent
255,255,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΛΑΜΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 161,2019-11-05,2019-11-05,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m,0.0,6.0,1194,0.037457295772343885,0,1314,0.8765843895930621,below_top_30_percent
1959,1959,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 122,2021-08-26,2021-08-26,2025-03-10,2025-03-10,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1292,0.03729511098248248,0,1315,0.8772515010006671,below_top_30_percent
149,149,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΙΣΣΌΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 55,2019-10-26,2019-10-26,2023-02-15,2023-02-15,high,canonical_high,multiple_special_numbers,0.0,0.0,1208,0.037205599249159546,0,1316,0.8779186124082722,below_top_30_percent
248,248,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΆΧΟΥΛΑΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 154,2019-11-05,2019-11-05,2023-02-11,2023-02-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1194,0.03715927646007147,0,1317,0.8785857238158773,below_top_30_percent
4373,4373,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 138,2023-05-05,2023-05-05,2024-06-24,2024-06-24,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,416,0.03713742996174003,0,1318,0.8792528352234823,below_top_30_percent
260,260,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΣΠΕΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 167,2019-11-05,2019-11-05,2023-02-10,2023-02-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1193,0.03710623927036567,0,1319,0.8799199466310874,below_top_30_percent
3110,3110,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 32 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 33 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 34 | ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 35,2022-07-24,2022-07-24,2024-08-25,2024-08-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,763,0.037002732665359,0,1320,0.8805870580386924,below_top_30_percent
97,97,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΡΆΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 2,2019-10-11,2019-10-11,2023-04-03,2023-04-03,high,canonical_high,ok,0.0566929133858267,55.0,1270,0.03693671493948499,0,1321,0.8812541694462975,below_top_30_percent
1375,1375,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 1,2020-08-08,2020-08-08,2025-08-28,2025-08-28,high,canonical_high,multiple_special_numbers,0.0,42.0,1846,0.036748635545828884,0,1322,0.8819212808539026,below_top_30_percent
181,181,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΥΠΗΤΉ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 87,2019-10-29,2019-10-29,2023-04-21,2023-04-21,high,canonical_high,ok,0.0,107.0,1270,0.03660479049303709,0,1323,0.8825883922615076,below_top_30_percent
78,78,ΑΝΑΦΗ,ΠΑΡΑΛΊΑ ΛΙΒΌΣΚΟΠΟΣ,ΑΝΆΦΗ ΠΑΡΑΛΊΑ 11,2019-09-28,2019-09-28,2024-05-31,2024-05-31,high,canonical_high,multiple_special_numbers,0.0,35.0,1707,0.03643491118573549,0,1324,0.8832555036691128,below_top_30_percent
4556,4556,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 555,2023-08-01,2023-08-01,2025-11-05,2025-11-05,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,19.0,827,0.03631944509485864,0,1325,0.8839226150767178,below_top_30_percent
379,379,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΩΜΑΤΊΣΤΡΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 303,2019-11-28,2019-11-28,2023-03-16,2023-03-16,high,canonical_high,multiple_special_numbers,0.0,0.0,1204,0.036298589750895824,0,1326,0.8845897264843229,below_top_30_percent
1849,1849,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 16 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 16 (2),2021-07-28,2021-07-30,2025-03-17,2025-03-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,47.0,1326,0.036283273983454226,0,1327,0.885256837891928,below_top_30_percent
1896,1896,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 217,2021-06-04,2021-06-04,2025-05-07,2025-05-07,high,canonical_high,multiple_special_numbers,0.0,0.0,1433,0.03613116111362369,0,1328,0.885923949299533,below_top_30_percent
1403,1403,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 43,2020-08-17,2020-08-17,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,93.0,1838,0.0358745380498622,0,1329,0.8865910607071381,below_top_30_percent
3113,3113,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 44,2022-07-24,2022-07-24,2024-08-26,2024-08-26,high,canonical_high,multiple_special_numbers,0.0,0.0,764,0.035802564533941816,0,1330,0.8872581721147431,below_top_30_percent
92,92,ΦΟΛΕΓΑΝΔΡΟΣ,ΠΑΡΑΛΊΑ ΛΙΒΑΔΆΚΙ,ΦΟΛΈΓΑΝΔΡΟΣ ΠΑΡΑΛΊΑ 2,2019-10-03,2019-10-03,2024-05-13,2024-05-13,high,canonical_high,multiple_special_numbers,0.0362232779097387,0.0,1684,0.0355189580807033,0,1331,0.8879252835223482,below_top_30_percent
2006,2006,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 312,2021-07-13,2021-07-13,2025-04-22,2025-04-22,medium,canonical_medium,coordinate_spread_100_250m,0.0203045685279187,56.0,1379,0.035488928597758526,0,1332,0.8885923949299533,below_top_30_percent
1148,1148,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 69,2020-05-30,2020-05-30,2026-01-16,2026-01-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,15.0,2057,0.03540905130047134,0,1333,0.8892595063375583,below_top_30_percent
4372,4372,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 137,2023-05-05,2023-05-05,2024-06-24,2024-06-24,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,416,0.03538819525392648,0,1334,0.8899266177451635,below_top_30_percent
540,540,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΑΝΤΡΌΓΥΑΛΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 71,2020-01-01,2020-01-01,2023-04-26,2023-04-26,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,1211,0.03535345175992466,0,1335,0.8905937291527685,below_top_30_percent
608,608,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΑΝΑΒΆΛΟΥ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 142,2020-01-15,2020-01-15,2023-05-11,2023-05-11,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,1212,0.035077127041911044,0,1336,0.8912608405603736,below_top_30_percent
212,212,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΦΆΛΑΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 117,2019-10-31,2019-10-31,2023-02-13,2023-02-13,high,canonical_high,ok,0.0,168.0,1201,0.03504304635719437,0,1337,0.8919279519679787,below_top_30_percent
1764,1764,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 100,2021-04-20,2021-04-20,2025-03-30,2025-03-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1440,0.03465623156585284,0,1338,0.8925950633755837,below_top_30_percent
1226,1226,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 39,2020-06-30,2020-06-30,2025-11-12,2025-11-12,high,canonical_high,ok,0.0,9.0,1961,0.03400013861665619,0,1339,0.8932621747831888,below_top_30_percent
182,182,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΚΟΎΔΙ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 88,2019-10-29,2019-10-29,2023-04-21,2023-04-21,medium,canonical_medium,coordinate_spread_100_250m,0.0,40.0,1270,0.03396401675056502,0,1340,0.8939292861907938,below_top_30_percent
134,134,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΙΈΝΝΑ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 40,2019-10-20,2019-10-20,2023-02-16,2023-02-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,17.0,1215,0.03385145309145721,0,1341,0.8945963975983989,below_top_30_percent
422,422,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΒΟΣΤΆΣΙ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 357,2019-12-05,2019-12-05,2023-03-27,2023-03-27,high,canonical_high,multiple_special_numbers,0.0,0.0,1208,0.03384831785049307,0,1342,0.895263509006004,below_top_30_percent
163,163,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΕΡΙΒΟΛΆΚΙΑ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 69,2019-10-28,2019-10-28,2023-02-13,2023-02-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1204,0.0333623570653918,0,1343,0.895930620413609,below_top_30_percent
4546,4546,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 534,2023-07-27,2023-07-27,2025-10-24,2025-10-25,high,canonical_high,multiple_special_numbers; multiple_regions,0.1304878048780487,43.0,820,0.03332943016934039,1,1344,0.8965977318212142,below_top_30_percent
1643,1643,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 59,2021-02-06,2021-02-06,2025-03-30,2025-03-30,high,canonical_high,multiple_special_numbers,0.0,15.0,1513,0.032900709274616115,0,1345,0.8972648432288192,below_top_30_percent
1734,1734,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 76,2021-04-07,2021-04-07,2025-04-06,2025-04-06,high,canonical_high,ok,0.0143835616438356,10.0,1460,0.0328868679933853,0,1346,0.8979319546364243,below_top_30_percent
1376,1376,ΑΛΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΑΛΛΊΤΣΑ,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 2 | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 3,2020-08-08,2020-08-08,2025-08-28,2025-08-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,3.0,1846,0.03257486893693265,0,1347,0.8985990660440294,below_top_30_percent
1789,1789,ΘΑΣΟΣ,,ΘΆΣΟΣ ΠΑΡΑΛΊΑ 19 | ΘΆΣΟΣ ΠΑΡΑΛΊΑ 21,2021-07-22,2021-07-22,2024-11-13,2024-11-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,39.0,1210,0.03255888776530226,0,1348,0.8992661774516344,below_top_30_percent
1217,1217,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 28,2020-06-25,2020-06-25,2025-11-12,2025-11-12,high,canonical_high,multiple_special_numbers,0.0,0.0,1966,0.03231568249391129,0,1349,0.8999332888592395,below_top_30_percent
1149,1149,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 70 | ΕΎΒΟΙΑ ΠΑΡΑΛΊΑ 71,2020-05-30,2020-05-30,2026-01-16,2026-01-16,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,6.0,2057,0.032310906988778886,0,1350,0.9006004002668445,below_top_30_percent
976,976,ΚΥΘΝΟΣ 2η ΦΟΡΑ,ΠΑΡΑΛΊΑ ΜΑΡΟΎΛΙΑ,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 6 | ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 7,2020-05-01,2020-05-01,2024-04-18,2024-04-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,17.0,1448,0.03215854932096986,0,1351,0.9012675116744496,below_top_30_percent
1527,1527,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΠΛΑΤΙΆ ΆΜΜΟΣ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 22,2020-10-19,2020-10-19,2025-11-12,2025-11-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,35.0,1850,0.032052059720140934,0,1352,0.9019346230820547,below_top_30_percent
1934,1934,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 250,2021-06-20,2021-06-20,2025-05-08,2025-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1418,0.03154582948981854,0,1353,0.9026017344896597,below_top_30_percent
1152,1152,ΕΥΒΟΙΑ 2η ΦΟΡΑ,,ΧΕΡΣΟΝΉΣΙ ΠΑΡΑΛΊΑ 94,2020-06-01,2020-06-01,2025-12-11,2025-12-11,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,29.0,2019,0.03149379530086883,0,1354,0.9032688458972649,below_top_30_percent
