interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
93,313,2019-11-11,34.875386,25.707817,interval_coordinate,0.20740842099751677,0.23237784950097676,0.3760526936945161,0.2422266229472201,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Town_Suburb
94,319,2019-11-11,34.874214,25.729578,interval_coordinate,0.20740842099751677,0.23237784950097676,0.3760526936945161,0.2422266229472201,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Town_Suburb
95,320,2019-11-11,34.876614,25.731089,interval_coordinate,0.20740842099751677,0.23237784950097676,0.3760526936945161,0.2422266229472201,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Town_Suburb
96,332,2019-11-13,34.944747,26.143556,interval_coordinate,0.17535103186664405,0.3072372316210809,0.5423542667499376,0.22290865155458378,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
97,334,2019-11-13,34.949622,26.133661,interval_coordinate,0.17535103186664405,0.3072372316210809,0.5423542667499376,0.22290865155458378,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
98,335,2019-11-13,34.947842,26.129314,interval_coordinate,0.17535103186664405,0.3072372316210809,0.5423542667499376,0.22290865155458378,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
99,352,2019-11-16,35.167033,26.279497,interval_coordinate,0.17535041146893748,0.3072372375617902,0.5423548770786475,0.2229091137823942,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
100,354,2019-11-16,35.169908,26.283808,interval_coordinate,0.17535037981752516,0.30723723154949323,0.5423548896443112,0.22290910569922215,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
101,370,2019-11-19,35.211903,26.186231,interval_coordinate,0.17535034424870694,0.3072373065018472,0.5423550878099048,0.22290914789971686,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
102,374,2019-11-21,35.206033,26.173264,interval_coordinate,0.17535038062428884,0.3072372722086318,0.5423549752608811,0.22290913533228818,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
103,375,2019-11-21,35.203386,26.171644,interval_coordinate,0.17535039270996164,0.30723725702825,0.5423549284166815,0.22290915304316825,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
