canonical_site_id,region,beach_name,beaches,latitude,longitude,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,days_between_visits,previous_total_weight,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,previous_recycle,previous_non_recycle,previous_blue_net,next_recycle,next_non_recycle,next_blue_net,orientation,sediment,wind_direction_previous,wind_speed_previous,road_network,tourist_business,coastline_cleaned,width_length,previous_source_files,next_source_files,original_site_ids_previous,original_site_ids_next,site_confidence,match_quality,canonical_max_coordinate_spread_m,site_review_reason
20,ΜΕΘΑΝΑ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 58 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 54 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 55 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 56 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 57,37.576661200000004,23.357905600000002,2025-11-06,2025-11-06,2026-02-04,2026-02-04,90,498.0,344.0,3.8222222222222224,114.66666666666667,344.0,163.0,330.0,5.0,107.0,237.0,0.0,ΔΥΤΙΚΗ,Mixed,NE,3.5,0.0,0.0,405.0,7035.0,Typhoon2,Typhoon2,20 | 13168 | 13169 | 13170 | 13171,20,review,canonical_review,507.72459265112434,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
22,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΑΡΑΝΤΟΚΟΎΠΙ,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 10,37.648358,23.164814,2019-09-06,2019-09-06,2023-08-05,2023-08-05,1429,210.0,59.0,0.041287613715885234,1.2386284114765571,3.715885234429671,0.0,210.0,0.0,19.0,40.0,0.0,East,Pebbles,NE,2.0,0.0,0.0,33.0,94.0,Typhoon1,Typhoon2,22,22 | 7006,medium,canonical_medium,155.4010087944216,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
23,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 11,37.582833,23.235325,2019-09-06,2019-09-06,2023-08-02,2023-08-05,1426,217.0,87.0,0.061009817671809255,1.8302945301542777,5.490883590462833,0.0,217.0,0.0,19.0,61.0,7.0,North,Pebbles,NE,2.0,0.0,0.0,135.0,874.0,Typhoon1,Typhoon2,23,23 | 6997,high,canonical_high,51.4673833183146,multiple_special_numbers; multiple_regions
24,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 12,37.692478,23.162006,2019-09-07,2019-09-07,2023-08-06,2023-08-06,1429,22.0,21.0,0.01469559132260322,0.44086773967809656,1.3226032190342898,0.0,22.0,0.0,4.0,8.0,9.0,East,Pebbles,NE,3.0,0.0,0.0,23.0,84.0,Typhoon1,Typhoon2,24,24,high,canonical_high,43.2191305784761,multiple_regions
25,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 13,37.696281,23.165869,2019-09-07,2019-09-07,2023-08-06,2023-08-06,1429,22.0,123.0,0.086074177746676,2.58222533240028,7.74667599720084,0.0,22.0,0.0,14.0,21.0,88.0,East,Pebbles,NE,3.0,0.0,0.0,28.0,139.0,Typhoon1,Typhoon2,25,25,high,canonical_high,9.06797096576077,multiple_regions
26,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 14 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 14 (2),37.713333,23.158167,2019-09-07,2019-09-08,2023-08-06,2023-08-08,1428,1094.0,247.0,0.17296918767507002,5.189075630252101,15.567226890756302,0.0,1094.0,0.0,70.0,129.0,48.0,East,Pebbles,NE,3.0,0.0,0.0,166.0,720.0,Typhoon1,Typhoon2,26,26,high,canonical_high,9.595805339054285,multiple_regions
27,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΓΚΊΣΤΡΙ ΠΑΡΑΛΊΑ 15,37.726219,23.126111,2019-09-08,2019-09-08,2023-08-07,2023-08-08,1429,155.0,347.0,0.24282715185444367,7.28481455563331,21.85444366689993,0.0,155.0,0.0,171.0,112.0,64.0,East,Pebbles,SW,3.0,0.0,0.0,255.0,1880.0,Typhoon1,Typhoon2,27,27 | 7008 | 7009 | 7011,review,canonical_review,538.901258695565,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
29,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΑΥΛΩΝΊΤΙΚΟ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 1,37.127919,24.431186,2019-09-16,2019-09-16,2024-04-26,2024-04-26,1684,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,South,Pebbles,N,4.5,0.0,0.0,61.0,1507.0,Typhoon1,Typhoon2,29,7654,high,canonical_high,20.893065339007556,multiple_special_numbers
30,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΌ ΑΜΠΈΛΙ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 2,37.123653,24.495539,2019-09-16,2019-09-16,2024-04-26,2024-04-26,1684,82.0,162.0,0.09619952494061758,2.8859857482185274,8.657957244655583,0.0,82.0,0.0,6.0,81.0,75.0,South,Sand,N,4.5,0.0,0.0,92.0,2229.0,Typhoon1,Typhoon2,30,7660,high,canonical_high,13.76125182586458,multiple_special_numbers
31,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΌΓΕΡΟΣ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 3,37.131006,24.435328,2019-09-16,2019-09-16,2024-04-26,2024-04-26,1684,235.0,106.0,0.06294536817102138,1.8883610451306414,5.665083135391924,0.0,235.0,0.0,102.0,4.0,0.0,South,Mixed,N,4.5,0.0,0.0,119.0,2239.0,Typhoon1,Typhoon2,31,7655,high,canonical_high,36.41300899956193,multiple_special_numbers
33,ΣΕΡΙΦΟΣ,,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 5,37.18315,24.445653,2019-09-17,2019-09-17,2024-04-25,2024-04-25,1682,387.0,154.0,0.09155766944114149,2.7467300832342447,8.240190249702735,0.0,387.0,0.0,75.0,54.0,25.0,North,Pebbles,N,2.0,0.0,0.0,144.0,1990.0,Typhoon1,Typhoon2,33,33,high,canonical_high,20.992484887362128,ok
34,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΣΚΆΛΑ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 6,37.204192,24.47775,2019-09-17,2019-09-17,2024-04-24,2024-04-24,1681,0.0,202.0,0.12016656751933373,3.604997025580012,10.814991076740036,0.0,0.0,0.0,67.0,63.0,72.0,North,Sand,N,2.0,0.0,0.0,,,Typhoon1,Typhoon2,34,34,high,canonical_high,11.461882089522641,ok
35,ΣΕΡΙΦΟΣ,ΠΑΡΑΛΊΑ ΒΟΡΕΙΝΌ,ΣΈΡΙΦΟΣ ΠΑΡΑΛΊΑ 7,37.200244,24.51365,2019-09-17,2019-09-17,2024-04-24,2024-04-24,1681,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,North,Mixed,N,2.0,0.0,0.0,52.0,843.0,Typhoon1,Typhoon2,35,35,high,canonical_high,5.121014531881944,ok
39,ΚΙΜΩΛΟΣ,,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 2,36.809528,24.591417,2019-09-18,2019-09-18,2024-05-04,2024-05-04,1690,0.0,33.0,0.01952662721893491,0.5857988165680473,1.7573964497041419,0.0,0.0,0.0,33.0,0.0,0.0,East,Pebbles,SE,2.0,0.0,0.0,,,Typhoon1,Typhoon2,39,7708 | 7709,medium,canonical_medium,114.30838459038739,coordinate_spread_100_250m; multiple_special_numbers
40,ΚΙΜΩΛΟΣ,,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 3,36.812372,24.590372,2019-09-18,2019-09-18,2024-05-04,2024-05-04,1690,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,East,Sand,SE,2.0,0.0,0.0,62.0,517.0,Typhoon1,Typhoon2,40,7707,high,canonical_high,21.440373570295574,multiple_special_numbers
42,ΚΙΜΩΛΟΣ,ΠΑΡΑΛΊΑ ΜΟΝΑΣΤΉΡΙΑ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 5 | ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 6,36.8298,24.573535,2019-09-18,2019-09-18,2024-05-07,2024-05-07,1693,198.0,265.0,0.15652687536916715,4.695806261075014,14.087418783225043,0.0,198.0,0.0,149.0,103.0,13.0,North,Sand,SE,2.0,1.0,0.0,237.0,2921.0,Typhoon1,Typhoon2,42 | 43,7746 | 7747 | 7752,review,canonical_review,314.76464937723625,coordinate_spread_250_500m; multiple_special_numbers
43,ΚΙΜΩΛΟΣ,ΠΑΡΑΛΊΑ ΣΟΎΦΙ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 7,36.834539,24.571853,2019-09-18,2019-09-18,2024-05-07,2024-05-07,1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Sand,SE,2.0,0.0,0.0,,,Typhoon1,Typhoon2,44,7753,high,canonical_high,6.9372901529291315,multiple_special_numbers
46,ΚΙΜΩΛΟΣ,ΠΑΡΑΛΊΑ ΑΘΗΝΊΑ,ΚΊΜΩΛΟΣ ΠΑΡΑΛΊΑ 10,36.805692,24.522592,2019-09-19,2019-09-19,2024-05-06,2024-05-06,1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Mixed,E,1.0,0.0,0.0,,,Typhoon1,Typhoon2,47,7735 | 7736 | 7740,review,canonical_review,414.7643261774775,coordinate_spread_250_500m; multiple_special_numbers
48,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 1,36.834044,25.432586,2019-09-20,2019-09-20,2024-05-26,2024-05-26,1710,205.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,North,Pebbles,W,2.0,0.0,0.0,6.0,301.0,Typhoon1,Typhoon2,49,7982,medium,canonical_medium,106.06878586130307,coordinate_spread_100_250m; multiple_special_numbers
50,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 3,36.828461,25.423733,2019-09-20,2019-09-20,2022-12-21,2022-12-21,1188,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,South,Mixed,W,2.0,0.0,0.0,65.0,1851.0,Typhoon1,Typhoon1,51,5472,medium,canonical_medium,240.4210354427965,coordinate_spread_100_250m; multiple_special_numbers
50,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΑΛΙΜΙΆΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 1,36.828556,25.423528,2022-12-21,2022-12-21,2024-05-24,2024-05-24,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,N,4.5,,,,,Typhoon1,Typhoon2,5472,51 | 7959,medium,canonical_medium,240.4210354427965,coordinate_spread_100_250m; multiple_special_numbers
51,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΚΑΡΒΟΥΝΌΛΑΚΟΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 4,36.822533,25.435172,2019-09-20,2019-09-20,2022-12-21,2022-12-21,1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Sand,W,2.0,0.0,0.0,,,Typhoon1,Typhoon1,52,5473,review,canonical_review,267.81312967166116,coordinate_spread_250_500m; multiple_special_numbers
51,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΚΑΡΒΟΥΝΌΛΑΚΟΣ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 2,36.822528,25.43525,2022-12-21,2022-12-21,2024-05-24,2024-05-24,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,N,4.5,,,,,Typhoon1,Typhoon2,5473,52 | 7955 | 7956,review,canonical_review,267.81312967166116,coordinate_spread_250_500m; multiple_special_numbers
52,ΗΡΑΚΛΕΙΑ,ΠΑΡΑΛΊΑ ΒΟΡΕΙΝΉ,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 5,36.853392,25.451847,2019-09-20,2019-09-20,2024-05-26,2024-05-26,1710,158.0,273.0,0.15964912280701754,4.7894736842105265,14.368421052631579,0.0,158.0,0.0,23.0,234.0,16.0,North,Sand,W,2.0,0.0,0.0,45.0,782.0,Typhoon1,Typhoon2,53,53 | 7981,high,canonical_high,67.21794582632396,multiple_special_numbers
53,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 6,36.826611,25.462197,2019-09-21,2019-09-21,2022-12-21,2022-12-21,1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Mixed,NW,4.0,0.0,0.0,,,Typhoon1,Typhoon1,54,5477,high,canonical_high,19.657466793170858,multiple_special_numbers
53,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 6,36.826639,25.462083,2022-12-21,2022-12-21,2024-05-24,2024-05-24,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,N,4.5,,,,,Typhoon1,Typhoon2,5477,54,high,canonical_high,19.657466793170858,multiple_special_numbers
54,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 7,36.8245,25.458586,2019-09-21,2019-09-21,2022-12-21,2022-12-21,1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Mixed,NW,4.0,0.0,0.0,,,Typhoon1,Typhoon1,55,5476,high,canonical_high,16.159990819115073,multiple_special_numbers
54,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 5,36.824639,25.458639,2022-12-21,2022-12-21,2024-05-24,2024-05-24,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,N,4.5,,,,,Typhoon1,Typhoon2,5476,55,high,canonical_high,16.159990819115073,multiple_special_numbers
55,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΦΕΙΔΟΎΣΑΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 1 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 2,36.844658,25.522726499999997,2019-09-22,2019-09-22,2022-12-21,2022-12-21,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North,Mixed,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon1,56 | 57,5492 | 5493,medium,canonical_medium,56.567989215997656,multiple_special_numbers; multiple_regions; many_name_variants
55,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΦΕΙΔΟΎΣΑΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 13 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 14,36.8446665,25.5227085,2022-12-21,2022-12-21,2024-05-25,2024-05-25,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,N,4.5,,,,,Typhoon1,Typhoon2,5492 | 5493,56 | 60,medium,canonical_medium,56.567989215997656,multiple_special_numbers; multiple_regions; many_name_variants
56,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΑΛΥΓΑΡΙΆ ΚΆΜΠΟΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 3 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 4,36.856324,25.532918000000002,2019-09-22,2019-09-22,2022-12-21,2022-12-21,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Sand,NE,4.0,1.0,0.0,,,Typhoon1,Typhoon1,58 | 59,5489 | 5490 | 5491,review,canonical_review,464.4037164613565,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions; many_name_variants
56,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΓΚΑΓΚΆΒΗ | ΠΑΡΑΛΊΑ ΑΛΥΓΑΡΙΆ ΚΆΜΠΟΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 10 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 11 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 12,36.85541666666666,25.534120333333334,2022-12-21,2022-12-21,2024-05-25,2024-05-25,521,0.0,37.0,0.0710172744721689,2.1305182341650672,6.391554702495202,0.0,0.0,0.0,0.0,33.0,4.0,South,,N,4.5,,,,,Typhoon1,Typhoon2,5489 | 5490 | 5491,5489 | 5491,review,canonical_review,464.4037164613565,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions; many_name_variants
57,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΈΤΡΟΣ | ΠΑΡΑΛΊΑ ΆΗ ΒΑΣΊΛΗΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 5 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 6 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 7 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 8,36.8561815,25.52338275,2019-09-22,2019-09-22,2022-12-21,2022-12-21,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Sand,NE,4.0,0.0,0.0,,,Typhoon1,Typhoon1,60 | 61 | 62 | 63,5483 | 5484 | 5485 | 5486 | 5487 | 5488,review,canonical_review,918.1884273402053,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions; many_name_variants
57,ΣΧΟΙΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΛΙΒΆΔΙ | ΠΑΡΑΛΊΑ ΆΗ ΒΑΣΊΛΗΣ | ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΈΤΡΟΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 4 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 5 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 6 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 7 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 8 | ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 9,36.85745816666667,25.523953666666667,2022-12-21,2022-12-21,2024-05-25,2024-05-25,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,N,4.5,,,,,Typhoon1,Typhoon2,5483 | 5484 | 5485 | 5486 | 5487 | 5488,58 | 62 | 7962 | 7963 | 7964 | 7966 | 7971,review,canonical_review,918.1884273402053,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions; many_name_variants
61,ΣΧΟΙΝΟΥΣΑ - ΟΦΕΙΔΟΥΣΣΑ,ΠΑΡΑΛΊΑ ΓΕΡΟΛΙΜΝΙΏΝΑΣ,ΣΧΟΙΝΟΎΣΣΑ ΠΑΡΑΛΊΑ 11,36.885722,25.512783,2019-09-23,2019-09-23,2024-05-25,2024-05-25,1706,226.0,121.0,0.070926143024619,2.12778429073857,6.38335287221571,0.0,226.0,0.0,12.0,109.0,0.0,North,Sand,NW,2.0,0.0,0.0,25.0,393.0,Typhoon1,Typhoon2,66,66 | 7977,high,canonical_high,61.960644630535114,multiple_special_numbers; multiple_regions
62,ΑΝΩ - ΚΑΤΩ ΚΟΥΦΟΝΗΣΙ,ΠΑΡΑΛΊΑ ΝΕΡΌ,ΚΆΤΩ ΚΟΥΦΟΝΉΣΙ ΠΑΡΑΛΊΑ 1,36.902561,25.573142,2019-09-24,2019-09-24,2024-05-26,2024-05-26,1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Mixed,W,2.0,0.0,0.0,,,Typhoon1,Typhoon2,67,7989 | 7990,review,canonical_review,289.28116008815556,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
63,ΑΝΩ - ΚΑΤΩ ΚΟΥΦΟΝΗΣΙ,ΠΑΡΑΛΊΑ ΔΈΤΗΣ,ΚΆΤΩ ΚΟΥΦΟΝΉΣΙ ΠΑΡΑΛΊΑ 2,36.911969,25.580522,2019-09-24,2019-09-24,2024-05-27,2024-05-27,1707,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,South,Pebbles,W,2.0,0.0,0.0,86.0,1206.0,Typhoon1,Typhoon2,68,68,high,canonical_high,9.944481905181673,multiple_regions
64,ΑΝΩ - ΚΑΤΩ ΚΟΥΦΟΝΗΣΙ,ΠΑΡΑΛΊΑ ΝΕΡΌ,ΚΆΤΩ ΚΟΥΦΟΝΉΣΙ ΠΑΡΑΛΊΑ 3,36.913175,25.583225,2019-09-24,2019-09-24,2024-05-27,2024-05-27,1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Mixed,W,2.0,0.0,0.0,,,Typhoon1,Typhoon2,69,69,high,canonical_high,10.468603547928401,multiple_regions
65,ΑΝΩ - ΚΑΤΩ ΚΟΥΦΟΝΗΣΙ,ΠΑΡΑΛΊΑ ΛΆΚΚΟΙ | ΠΑΡΑΛΊΑ ΧΏΡΑΣ ΚΆΤΩ ΚΟΥΦΟΝΗΣΙΟΎ,ΚΆΤΩ ΚΟΥΦΟΝΉΣΙ ΠΑΡΑΛΊΑ 4 | ΚΆΤΩ ΚΟΥΦΟΝΉΣΙ ΠΑΡΑΛΊΑ 5,36.9140595,25.591137500000002,2019-09-24,2019-09-24,2024-05-27,2024-05-27,1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,W,2.0,0.0,0.0,,,Typhoon1,Typhoon2,70 | 71,70 | 7997 | 7998,review,canonical_review,280.30086244688965,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
66,ΑΝΩ - ΚΑΤΩ ΚΟΥΦΟΝΗΣΙ,ΠΑΡΑΛΊΑ ΠΟΡΊ,ΆΝΩ ΚΟΥΦΟΝΉΣΙ ΠΑΡΑΛΊΑ 6,36.945356,25.620528,2019-09-25,2019-09-25,2024-05-30,2024-05-30,1709,19.0,250.0,0.14628437682855472,4.388531304856642,13.165593914569925,0.0,19.0,0.0,23.0,160.0,67.0,East,Sand,NNE,4.0,0.0,0.0,690.0,5520.0,Typhoon1,Typhoon2,72,8046,medium,canonical_medium,155.58241317526648,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
68,ΔΟΝΟΥΣΑ,ΠΑΡΑΛΊΑ ΦΎΚΙΟ,ΔΟΝΟΎΣΑ ΠΑΡΑΛΊΑ 2,37.090856,25.825272,2019-09-26,2019-09-26,2024-06-15,2024-06-15,1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Mixed,NW,2.0,0.0,0.0,,,Typhoon1,Typhoon2,74,8433,high,canonical_high,0.7696309348891833,multiple_special_numbers
70,ΑΝΑΦΗ,,ΑΝΆΦΗ ΠΑΡΑΛΊΑ 1,36.3491,25.82995,2019-09-28,2019-09-28,2024-05-20,2024-05-21,1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Rocky,N,3.0,0.0,0.0,,,Typhoon1,Typhoon2,76,7903 | 7918,medium,canonical_medium,133.8140510793321,coordinate_spread_100_250m; multiple_special_numbers
71,ΑΝΑΦΗ,ΠΑΡΑΛΊΑ ΠΡΑΣΙΈΣ,ΑΝΆΦΗ ΠΑΡΑΛΊΑ 2 | ΑΝΆΦΗ ΠΑΡΑΛΊΑ 3,36.3542015,25.825599,2019-09-28,2019-09-28,2024-05-20,2024-05-20,1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,Pebbles,N,3.0,0.0,0.0,,,Typhoon1,Typhoon2,77 | 78,7902,medium,canonical_medium,228.82275672601716,coordinate_spread_100_250m; multiple_special_numbers
73,ΑΝΑΦΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΙ ΑΝΆΡΓΥΡΟΙ | ΠΑΡΑΛΊΑ ΜΈΓΑΣ ΠΟΤΑΜΌΣ,ΑΝΆΦΗ ΠΑΡΑΛΊΑ 5 | ΑΝΆΦΗ ΠΑΡΑΛΊΑ 6,36.3528795,25.813836000000002,2019-09-28,2019-09-28,2024-05-20,2024-05-20,1696,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,South,Sand,N,3.0,0.0,0.0,91.0,1183.0,Typhoon1,Typhoon2,80 | 81,7899 | 7900 | 7901,review,canonical_review,579.1836387009472,coordinate_spread_over_500m; multiple_special_numbers
76,ΑΝΑΦΗ,,ΑΝΆΦΗ ΠΑΡΑΛΊΑ 9,36.351169,25.751558,2019-09-28,2019-09-28,2024-05-21,2024-05-21,1697,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,South,Mixed,N,3.0,0.0,1.0,99.0,860.0,Typhoon1,Typhoon2,84,7923,high,canonical_high,48.49817134010781,multiple_special_numbers
77,ΑΝΑΦΗ,,ΑΝΆΦΗ ΠΑΡΑΛΊΑ 10,36.373417,25.735111,2019-09-28,2019-09-28,2024-05-31,2024-05-31,1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Rocky,N,3.0,0.0,0.0,,,Typhoon1,Typhoon2,85,8077,high,canonical_high,17.52748518978532,multiple_special_numbers
78,ΑΝΑΦΗ,ΠΑΡΑΛΊΑ ΛΙΒΌΣΚΟΠΟΣ,ΑΝΆΦΗ ΠΑΡΑΛΊΑ 11,36.395122,25.776814,2019-09-28,2019-09-28,2024-05-31,2024-05-31,1707,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,North,Sand,N,3.0,0.0,0.0,71.0,882.0,Typhoon1,Typhoon2,86,8065,high,canonical_high,22.858308718344723,multiple_special_numbers
